HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.HITTYPE_ID_level3,Input.HITTYPE_ID_level4,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.WORKER_ID_level3,Input.WORKER_ID_level4,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.Dialogueacts_level3,Input.Dialogueacts_level4,Input.slot0,Input.slot1,Input.slot2,Input.slot3,Input.slot4,Answer.change,Answer.continuation,Answer.continuation,Answer.elaboration,Answer.joking,Approve,Reject
3PR3LXCWSFKB0XGPO8EV8CMOTYE9XU,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3PB5A5BD0WSZMCV0A3L9UER9IC2G7W,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:40:17 PDT 2017,Mon May 22 16:41:29 PDT 2017,Tue Jun 06 16:41:29 PDT 2017,Wed May 24 14:10:21 PDT 2017,,,72,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A13NOSGEQMNGP8,Answer.joking,Answer.joking,Answer.change,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Speaking of sound have you tried holding a shell to your ear?,I have listened to shells many times.  My Mom used to tell me the ocean was talking to me.,I like to put shells on my wall.,,Did you listen to more than one at a time?,Did you feel like you heard the ocean in them?,"When you listened to them, did they listen to you?",,
3YD0MU1NC2MVQ1K3Y1OXA8KKXNH7AC,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3IO1LGZLKAJ1PXBD8V4TWNAFZGT86T,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:13:38 PDT 2017,Mon May 22 14:17:26 PDT 2017,Tue Jun 06 14:17:26 PDT 2017,Wed May 24 14:10:21 PDT 2017,,,228,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A13NOSGEQMNGP8,Answer.joking,Answer.joking,Answer.change,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Speaking of sound have you tried holding a shell to your ear?,I also love the sound of the surf especially because it may mean that there are big waves.,i just like getting my feet wet.,,Big waves are the best kind of waves.,I love experiencing the thrill of big waves hitting me.,I just love being tackled by waves.,,
37Y5RYYI0PQT5CCOXEEMP7RELM2XSS,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3R9WASFE202CSM5BIE7A3DKWROJZF8,AE3CVK2OYA242,Approved,Mon May 22 12:49:24 PDT 2017,Mon May 22 12:51:37 PDT 2017,Tue Jun 06 12:51:37 PDT 2017,Wed May 24 14:10:21 PDT 2017,,,133,100% (29/29),100% (29/29),100% (29/29),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A13NOSGEQMNGP8,Answer.joking,Answer.joking,Answer.change,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Speaking of sound have you tried holding a shell to your ear?,How about all the sand in the car after the beach?  That's no fun at all!,I wonder what other objects have unique sounds when held to the ear.,no,I know you're not supposed to take shells from the beach but it's so cool to bring the sound of the ocean home with you. I had to study why it sounds that way but can't remember what I learned.,"I agree about all the sand, that's why I always have a shop vac at the ready when I get home.",If you get enough sand in your car you can let the little ones play in the floorboards!,,
33TGB4G0LP2UKCP3MEJCZCN0N5GXTH,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3Z9WI9EOZ0A1HNXVD3S0JJ8W3UHHK0,A2H95HBWH0YW5Z,Approved,Mon May 22 12:42:17 PDT 2017,Mon May 22 12:51:23 PDT 2017,Tue Jun 06 12:51:23 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,546,100% (4/4),100% (4/4),100% (4/4),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A1WML1ZP2ISAR7,Answer.joking,Answer.joking,Answer.continuation,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Oh the sound is so delightful especially when taking a nap.,"It is, I love when the water is warm around 80 degrees.","I remember that one time I thought a shark touched me and it was just some seaweed, but I went running out of the water screaming anyway.",No.,Me too. But even when it's warm it cools you down on a hot day.,Every beach I go is always super cold when I first go in!,"Better than stepping into a warm spot in a pool, am I right?",,
32204AGAABXTTH3IXA2JX7KH9LQHG0,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3Z3ZLGNNSJG8YIORBNNVBBJVJWJ3Q1,AJF954955YWZG,Approved,Mon May 22 16:08:53 PDT 2017,Mon May 22 16:11:28 PDT 2017,Tue Jun 06 16:11:28 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,155,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A1WML1ZP2ISAR7,Answer.joking,Answer.joking,Answer.continuation,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Oh the sound is so delightful especially when taking a nap.,"Me, too although not when the sand is hot. That is why I walk near the water.","Oh gosh, that reminds me of the time I got sunburned at the beach.",,Beaches are just the ultimate getaway.,"Have you ever surfed? I'm too afraid of dying, haha.",Well they make this thing called flip flops...,,
3S37Y8CWI8LVER5NX8MIPLX1Y4U4W0,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3L4D84MIL0E663RDVISOI48JO6KHJ6,A3S9Y0BS49QC1I,Approved,Mon May 22 14:58:29 PDT 2017,Mon May 22 15:02:39 PDT 2017,Tue Jun 06 15:02:39 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,250,100% (1/1),100% (1/1),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A1WML1ZP2ISAR7,Answer.joking,Answer.joking,Answer.continuation,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Oh the sound is so delightful especially when taking a nap.,"Yes, until you fall sound asleep and the waves crash down on you cause you did not hear them.",Too much stuff to do and i want to relax myself right ?,,I know I went on a trip to a rental house on the coast and it was very peaceful and relaxing to hear the waves at night.,Oh do you have trouble sleeping at times? I do too,"No I want to hear them for sure, better than the loud cars",,
3E6L1VR4XW77ISN6Q75XIVVFZSAF6Y,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:48 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:48 PDT 2017,,,3L70J4KAZH8ETUJ7FGWLYKQ26QZADA,A3MDIA7JN82PF,Approved,Mon May 22 12:59:11 PDT 2017,Mon May 22 13:04:27 PDT 2017,Tue Jun 06 13:04:27 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,316,100% (13/13),100% (13/13),100% (13/13),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A1WML1ZP2ISAR7,Answer.joking,Answer.joking,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Well the surf actually helps keep the sand nice and clean.,I love walking on the beach too. I especially like to find shells.,I love finding seaglass. I've looked for seaglass on the beach with my mom since I was a little kid.,,That's awesome! I love it when I find a shell I can hear the ocean through.,It's like you get to take a memory of each beach home with you. That's why I love collecting seashells.,"I'm always so worried that a crab will be in a seashell I come across, and it will bite my finger off or something!",,
3YLPJ8OXX8YA3RAD7DI4R4B87604XT,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,3OB0CAO74IBW1SMCHITRSRN71ALYH9,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:24:20 PDT 2017,Mon May 22 16:25:27 PDT 2017,Tue Jun 06 16:25:27 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,67,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A1TUGCGN86IVY9,A1WML1ZP2ISAR7,Answer.joking,Answer.joking,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,Well the surf actually helps keep the sand nice and clean.,I love the sand as well but not in my car. it is really hard to clean out.,I like taking long rides in the car.,,"Yea, its a tough thing to get out of the car.","Yea, I don't like doing that either. No matter what you do, it will still be there.",Ever hear of a vacuum? They're pretty cool,,
3X878VYTIE3QMS1B9HAPO9VBU3UF7X,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,3H7Z272LX8T4EAD1HGC67SN2ELRPLB,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:40:23 PDT 2017,Mon May 22 14:42:45 PDT 2017,Tue Jun 06 14:42:45 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,142,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2ECRNQ3X5LEXD,Answer.joking,Answer.change,Answer.change,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,"Stepping on sea shells is another hazard at the beach. If you get your foot cut, always remember to disinfect it since open wounds can pick up infections at the beach.",I also love the sunset at the beach too.,I like being outside on nice days.,,I love seeing the sunset anywhere.,Its always nice being able to see the sun set around you.,that sounds really boring.,,
3ZTE0JGGCEDQ4M90Z11QRPW3NFCCO9,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,3WRFBPLXRBANVLBZVVVE7HOQELV3ND,AJF954955YWZG,Approved,Mon May 22 16:04:58 PDT 2017,Mon May 22 16:06:43 PDT 2017,Tue Jun 06 16:06:43 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,105,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2ECRNQ3X5LEXD,Answer.joking,Answer.change,Answer.change,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,"Stepping on sea shells is another hazard at the beach. If you get your foot cut, always remember to disinfect it since open wounds can pick up infections at the beach.","It is so great when it gets really cold at the beach, I just love it.",I think the mountains are so much prettier when it's cold.,,I don't think I've been to the beach when it has been cold before. I bet it is an enlightening experience.,I bet it would be so epic to see snow at the beach.,"Yeah, nothing beats having an icicle hanging off your nose while you try to splash in frozen water.",,
3ZUE82NE0AMUM66UJM2V29R65N0F8K,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,3IQ1VMJRYU62Q46Q30RJCO7CF6WA97,A17VJGXGBNEL9E,Approved,Mon May 22 15:34:33 PDT 2017,Mon May 22 15:39:31 PDT 2017,Tue Jun 06 15:39:31 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,298,100% (1/1),100% (1/1),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2YE2I9DYV9OKW,Answer.joking,Answer.change,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,The sand feels good as it squishes between your toes.,"Sometime I think about maybe getting a boat, I bet that's fun, too.",You d have to worry about your carbon emissions  to combat global warming ...  Can you believe people still believe in that bunk ?,I liked it . Its nice to break up the mturk surveys .  It was different . I did one like this where I was 2 different people that was a little easier then doing the same sentence with 4 different reactions,I was on a boat once . The day after I got married. My one and only boat experience,I don't know if thats a good idea. They are a lot of upkeep and dont have much resale value,oh sure . Magellan you are not  !!!  :),,
3L60IFZKF337TDYTHGK1I7WIOL3HHZ,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,37UQDCYH6YHI49LVZYKVUFUJ5PMV7S,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:37:31 PDT 2017,Mon May 22 14:39:42 PDT 2017,Tue Jun 06 14:39:42 PDT 2017,Wed May 24 14:10:22 PDT 2017,,,131,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2YE2I9DYV9OKW,Answer.joking,Answer.change,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,The sand feels good as it squishes between your toes.,"Ugh, now I'm thinking about what else squishes between my toes.",I love being on the beach any chance i get.,,"Yea, I love feeling the sand beneath my toes.",Its sometimes amazing feeling the warm sand hit my toes.,I just love feeling dirty and unclean.,,
3NRZ1LDP7WRLXFWB6FYDRN2E62TZPB,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,30LB5CDZNDWLVIQLFWOP06XSLM7Z0H,A2L7S6RZOZ6NM9,Approved,Mon May 22 13:54:07 PDT 2017,Mon May 22 13:55:43 PDT 2017,Tue Jun 06 13:55:43 PDT 2017,Wed May 24 14:10:23 PDT 2017,,,96,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2YE2I9DYV9OKW,Answer.joking,Answer.change,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,The sand feels good as it squishes between your toes.,"And the water can rush over your feet every now and then, that's nice, too.","As long as its sunny and nice, I am happy.",,"Yea, feeling the cold water hit my toes is amazing.","Yea, I love it when the water is nice and warm too.","Yea, I just love dirty, cold water on my feet. I prefer bathing.",,
379OL9DBSSZ0026ZT40XRQTXV489Y0,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:49 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:49 PDT 2017,,,3HMVI3QICKELXH1YFTQ60470KK51YR,A2YE2I9DYV9OKW,Approved,Mon May 22 13:31:33 PDT 2017,Mon May 22 13:42:02 PDT 2017,Tue Jun 06 13:42:02 PDT 2017,Wed May 24 14:10:23 PDT 2017,,,629,100% (107/107),100% (107/107),100% (72/72),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,A2YE2I9DYV9OKW,Answer.joking,Answer.change,Answer.elaboration,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",But the seagulls  pooping everywhere makes it a little gross.,The sand feels good as it squishes between your toes.,I try to squish the seagulls between my toes but they're too quick for me.,"Do you remember the seagulls from Finding Nemo? That whole ""mine?"" ""mine?"" bit was so spot-on.",NA,"Well walking on sand is all strength-training for your feet and calves, you need to mix it up if you want speed and agility.","Ha ha. It would be nice to be able to get rid of them, though. They're so annoying! When I bring food I always feel like I need to watch out so they don't try to steal it.","Well, using Mr. Miyagi's training method, I think what you need to do is start opening bottles with your feet, and then when you go for the seagulls your muscle memory will kick in.",,
